intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,0.8609,,,,,,A2_B1,hometown,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,79,79,254,1,5,A2_B1,5.958333333,Noun,0.99,7.22,3.33,6.8,2.301,8,,,
,,,,,1,,,,,,,A1_B2,expire,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,80,80,205,1,63,A2_B2,2,Verb,1,7.68,2.73,3.16,1.672,6,,,
,,,,k,1,1.6489,,,,,,A2_B1,uprising,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,81,81,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,,1,,,,,,,A1_B2,replicate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,82,82,77,1,24,A1_B1,2.739130435,Verb,1,11.26,3.33,4.95,1.58,9,,,
,,,,,1,,,,,,,A2_B2,interact,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,83,83,103,1,33,A1_B1,5.217391304,Verb,1,9.58,2.88,6,1.869,8,,,
,,,,k,1,1.0281,,,,,,A1_B1,fireside,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,84,84,132,1,42,A1_B1,2.095238095,Noun,1,9.39,3.84,6,1.322,8,,,
,,,,k,1,0.6499,,,,,,A1_B1,stealth,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,85,85,116,1,37,A2_B1,2.85,Noun,1,10.58,2.76,5.45,2.155,7,,,
,,,,,1,,,,,,,A2_B2,engage,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,86,86,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,,1,,,,,,,A1_B2,summarize,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,87,87,213,1,66,A1_B1,2.75,Verb,1,10.74,2.32,4.89,1.322,9,,,
,,,,k,1,0.9613,,,,,,A2_B1,dialect,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,88,88,154,1,47,A2_B1,5.523809524,Noun,1,11.5,2.67,6,1.839,7,,,
,,,,k,0,0.6793,,,,,,A2_B2,preach,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,89,89,227,1,69,A1_B2,6.173913043,Verb,1,7.33,3.37,4.15,2.09,6,,,
,,,,k,1,0.7012,,,,,,A2_B1,management,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,90,90,98,1,32,A2_B1,6.181818182,Noun,1,10.05,2.72,4.95,2.775,10,,,
,,,,,1,,,,,,,A2_B2,lend,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,91,91,27,1,8,A2_B1,5,Verb,1,8.45,3.07,4.95,2.775,4,,,
,,,,k,1,1.0776,,,,,,A2_B1,mutiny,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,92,92,234,1,71,A1_B1,5.526315789,Noun,1,10.59,2.24,4.2,2.104,6,,,
,,,,k,1,0.7013,,,,,,A1_B1,simplicity,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,space,0,93,93,124,1,40,A1_B2,2.772727273,Noun,1,9.89,1.96,7.05,1.845,10,58.9654,,
,,,,k,1,0.7106,,,,,,A1_B1,foresight,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,94,94,72,1,23,A1_B1,2.65,Noun,1,10.78,1.79,5.79,1.591,9,,,
,,,,k,1,0.7675,,,,,,A2_B1,behavior,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,95,95,86,1,27,A2_B2,5.5,Noun,1,7.05,2.19,5.28,3.058,8,,,
,,,,,1,,,,,,,A1_B2,calculate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,96,96,97,1,32,A2_B1,2.368421053,Verb,1,9.26,2.74,4.89,2.029,9,,,
,,,,k,1,1.221,,,,,,A2_B1,persuasion,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,97,97,166,1,52,A1_B1,5.083333333,Noun,1,10.9,1.9,5.67,2.004,10,,,
,,,,k,0,0.6559,,,,,,A1_B2,bode,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,98,98,233,1,71,A1_B1,2.238095238,Verb,0.88,10.93,1.88,4.71,1.398,4,,,
,,,,k,1,1.2075,,,,,,A2_B1,ancestry,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,99,99,102,1,33,A1_B1,5.142857143,Noun,1,10.11,2.83,6.29,1.398,8,,,
,,,,,1,,,,,,,A2_B2,entrust,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,100,100,19,1,6,A2_B2,5.782608696,Verb,1,11.89,2.16,6.32,1.58,7,,,
,,,,k,1,1.2667,,,,,,A1_B1,vantage,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,101,101,260,1,7,A1_B1,2.65,Noun,1,12.1,1.93,5.95,1.602,7,,,
,,,,k,1,1.537,,,,,,A1_B1,impediment,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,102,102,172,1,54,A2_B1,2.666666667,Noun,1,13.47,2.56,4.5,1.491,10,,,
,,,,k,1,0.7173,,,,,,A2_B1,history,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,103,103,94,1,30,A2_B2,5.416666667,Noun,1,6.42,2.96,6,3.631,7,,,
,,,,,1,,,,,,,A1_B2,classify,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,104,104,69,1,22,A2_B2,2.8,Verb,1,9.65,2.41,5.6,1.518,8,,,
,,,,k,1,0.7157,,,,,,A1_B1,nightfall,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,105,105,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,,1,,,,,,,A2_B2,terrorize,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,106,106,115,1,36,A1_B2,5.363636364,Verb,1,9.72,2.84,2.5,1.431,9,,,
,,,,,1,,,,,,,A2_B2,avenge,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,107,107,235,1,71,A1_B1,5.15,Verb,1,10.68,2.07,4.05,2.19,6,,,
,,,,,1,,,,,,,A1_B2,freshen,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,108,108,57,1,19,A1_B2,2.333333333,Verb,1,8.84,2.17,6.56,2.121,7,,,
,,,,k,1,1.2113,,,,,,A1_B1,fluke,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,109,109,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
,,,,,1,,,,,,,A2_B2,confess,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,110,110,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,k,1,0.8908,,,,,,A2_B1,hierarchy,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,111,111,110,1,35,A1_B2,6.208333333,Noun,1,11.11,2.59,4.95,1.518,9,,,
,,,,k,1,1.0821,,,,,,A2_B1,humility,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,112,112,54,1,18,A2_B2,5.375,Noun,1,10.21,1.75,5.65,2.09,8,,,
,,,,k,1,2.6388,,,,,,A1_B1,carpentry,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,113,113,8,1,4,A1_B2,2.857142857,Noun,1,9.83,3.48,4.87,1.38,9,,,
,,,,k,1,0.9763,,,,,,A2_B1,excursion,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,114,114,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,k,1,0.723,,,,,,A1_B1,gravity,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,115,115,208,1,65,A2_B1,2.041666667,Noun,1,8.39,2.86,5.81,2.546,7,,,
,,,,,1,,,,,,,A1_B2,dissolve,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,116,116,5,1,2,A2_B1,2.208333333,Verb,1,9.2,3.15,5.43,1.982,8,,,
,,,,,1,,,,,,,A2_B2,greet,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,117,117,47,1,16,A1_B2,6.045454545,Verb,1,6.47,2.96,6.25,2.43,5,,,
,,,,,1,,,,,,,A1_B2,unravel,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,118,118,129,1,41,A1_B1,2.8,Verb,1,10.16,2.59,4.39,1.699,7,,,
,,,,,1,,,,,,,A1_B2,minimize,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,119,119,53,1,18,A2_B2,2.625,Verb,1,10.89,2.37,5.16,1.74,8,,,
,,,,,1,,,,,,,A2_B2,infiltrate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,120,120,123,1,39,A2_B2,5,Verb,1,12,2.71,4.41,1.935,10,,,
,,,,k,1,1.3969,,,,,,A1_B1,voucher,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,121,121,80,1,26,A1_B2,2.4,Noun,1,10.3,3.81,5.67,1.672,7,,,
,,,,k,1,0.9017,,,,,,A1_B1,metaphor,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,122,122,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,,1,,,,,,,A2_B2,coexist,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,123,123,155,1,47,A2_B1,5.347826087,Verb,1,11.56,2.25,5.95,1.415,7,,,
,,,,,1,,,,,,,A1_B2,decipher,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,124,124,109,1,35,A1_B2,2.947368421,Verb,1,10.84,2.83,5.09,1.944,8,,,
,,,,,1,,,,,,,A1_B2,conclude,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,125,125,165,1,52,A1_B1,2.681818182,Verb,1,10.48,1.78,4.81,2.107,8,,,
,,,,k,1,1.0406,,,,,,A1_B1,outcome,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,126,126,216,1,67,A2_B1,2.956521739,Noun,1,9.53,2.27,5.62,2.305,7,,,
,,,,k,1,1.2731,,,,,,A1_B1,precedent,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,127,127,164,1,52,A1_B1,2.590909091,Noun,1,10.53,1.63,5.25,2.107,9,,,
,,,,,0,,,,,,,A1_B1,outage,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,128,128,204,1,63,A2_B2,2.95,Noun,1,9.06,2.83,3.86,1.342,6,,,
,,,,k,1,0.8269,,,,,,A2_B1,artistry,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,129,129,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
,,,,,1,,,,,,,A1_B2,postpone,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,130,130,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,,1,,,,,,,A2_B2,attract,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,131,131,147,1,45,A2_B2,5.181818182,Verb,1,8.78,2.73,6.38,2.464,7,,,
,,,,,0,,,,,,,A1_B1,onset,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,132,132,32,1,10,A2_B2,2.304347826,Noun,1,10.72,2.14,4.35,1.643,5,,,
,,,,k,1,1.1561,,,,,,A1_B1,dimension,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,133,133,52,1,18,A2_B2,2.434782609,Noun,1,10.26,2.5,5.24,2.375,9,,,
,,,,,1,,,,,,,A1_B2,simplify,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,134,134,209,1,65,A2_B1,2.761904762,Verb,1,8.53,1.89,6.35,1.672,8,,,
,,,,k,1,0.9165,,,,,,A2_B1,monogamy,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,135,135,262,1,7,A1_B1,5.6,Noun,1,13.06,1.7,6.43,1.672,8,,,
,,,,,1,,,,,,,A2_B2,implore,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,136,136,159,1,49,A2_B2,5,Verb,1,12.44,1.61,4.47,1.732,7,,,
,,,,k,1,0.9516,,,,,,A1_B1,geology,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,137,137,100,1,33,A1_B1,2.708333333,Noun,1,10,2.9,5.89,1.681,7,,,
,,,,k,1,1.5953,,,,,,A2_B1,fidelity,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,138,138,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,,A1_B2,install,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,139,139,101,1,33,A1_B1,2.571428571,Verb,1,10.14,3.19,5.95,2.143,7,,,
,,,,k,0,1.2476,,,,,,A1_B2,conjure,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,140,140,241,1,2,A2_B2,2.578947368,Verb,1,11.37,2.3,5.05,1.813,7,,,
,,,,k,1,0.9313,,,,,,A1_B1,finale,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,141,141,248,1,4,A1_B1,2.875,Noun,1,7.74,2.76,5.26,2.1,6,,,
,,,,k,1,0.7194,,,,,,A1_B1,category,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,142,142,68,1,22,A2_B2,2.952380952,Noun,1,8.15,2.82,5.05,2.318,8,,,
,,,,k,1,1.2495,,,,,,A2_B1,speech,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,143,143,266,1,8,A1_B2,6.08,Noun,1,6.22,3.37,5.62,3.288,6,,,
,,,,k,1,0.7791,,,,,,A1_B1,agility,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,144,144,48,1,17,A2_B1,2.869565217,Noun,1,10.06,2.38,6.55,1.38,7,,,
,,,,,1,,,,,,,A1_B2,make,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,145,145,201,1,62,A1_B1,2.391304348,Verb,1,4.68,2.67,6.09,4.85,4,,,
,,,,,1,,,,,,,A1_B2,hover,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,146,146,249,1,4,A1_B1,2.75,Verb,1,8.58,3.17,5.5,1.778,5,,,
,,,,k,1,0.7408,,,,,,A1_B1,variation,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,147,147,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,,,
,,,,k,1,0.7454,,,,,,A1_B1,drawback,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,148,148,128,1,41,A1_B1,2.708333333,Noun,1,9.63,2.52,4.38,1.518,8,,,
,,,,,1,,,,,,,A1_B2,pronounce,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,149,149,217,1,67,A2_B1,2.958333333,Verb,1,8.42,2.63,5.61,2.521,9,,,
,,,,,1,,,,,,,A2_B2,contribute,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,150,150,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,,1,,,,,,,A2_B2,advertise,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,151,151,11,1,4,A1_B2,5.434782609,Verb,1,9.63,2.81,5.16,1.929,9,,,
,,,,,1,,,,,,,A2_B2,reconcile,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,152,152,51,1,17,A2_B1,5.55,Verb,1,10.47,1.79,6.84,1.771,9,,,
,,,,,0,,,,,,,A1_B1,bleeder,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,153,153,148,1,46,A2_B2,2.8,Noun,1,9.76,3.5,3.29,1.785,7,,,
,,,,,1,,,,,,,A2_B2,propose,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,154,154,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,,1,,,,,,,A2_B2,liberate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,155,155,75,1,23,A1_B1,5.217391304,Verb,1,11.75,2.29,5.79,1.778,8,,,
,,,,,1,,,,,,,A2_B2,authorize,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,156,156,23,1,7,A2_B1,5.086956522,Verb,1,9.84,2.22,5.37,2.025,9,,,
,,,,k,1,1.0466,,,,,,A1_B1,volume,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,157,157,84,1,27,A2_B2,2.772727273,Noun,1,6.35,3.07,5.25,2.55,6,,,
,,,,k,1,1.0135,,,,,,A2_B1,congress,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,158,158,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,,1,,,,,,,A2_B2,attend,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,159,159,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,1.3918,,,,,,A1_B1,fraction,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,160,160,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,k,0,1.896,,,,,,A1_B2,straighten,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,161,161,37,1,12,A1_B2,2,Verb,1,7.63,3.72,6.26,2.757,10,,,
,,,,,1,,,,,,,A1_B2,suffice,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,162,162,261,1,7,A1_B1,2.375,Verb,1,12.26,1.72,5.52,1.929,7,,,
,,,,k,1,1.0174,,,,,,A1_B1,chapter,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,163,163,92,1,30,A2_B2,1.833333333,Noun,1,6.42,3.43,5.7,2.782,7,,,
,,,,,1,,,,,,,A1_B2,refuel,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,164,164,81,1,26,A1_B2,1.954545455,Verb,1,10.22,3.53,5.5,1.643,6,,,
,,,,k,1,1.3642,,,,,,A2_B1,bribery,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,165,165,34,1,10,A2_B2,5.761904762,Noun,1,10.65,2.89,3.59,1.845,7,,,
,,,,,1,,,,,,,A2_B2,impress,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,166,166,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,0.8639,,,,,,A2_B1,nobility,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,167,167,142,1,44,A2_B1,5.708333333,Noun,1,11.39,2.81,5.83,1.929,8,,,
,,,,,1,,,,,,,A1_B2,discontinue,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,168,168,121,1,39,A2_B2,2.227272727,Verb,1,11.63,2.5,3.94,1.544,11,,,
,,,,,1,,,,,,,A2_B2,pacify,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,169,169,163,1,50,A1_B2,5.476190476,Verb,1,10.37,2.04,5.67,1.322,6,,,
,,,,,1,,,,,,,A1_B2,deteriorate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,170,170,173,1,54,A2_B1,2.428571429,Verb,1,11.78,3,3.64,1.447,11,,,
,,,,k,1,0.7595,,,,,,A2_B1,corruption,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,171,171,2,1,1,A2_B1,5.5,Noun,1,11.17,2.39,3,2.34,10,,,
,,,,,1,,,,,,,A1_B2,deduct,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,172,172,33,1,10,A2_B2,2.304347826,Verb,1,10.84,2.31,4.24,1.748,6,,,
,,,,,1,,,,,,,A2_B2,communicate,,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,173,173,39,1,12,A1_B2,6.476190476,Verb,1,7.63,3.43,6.28,2.639,11,,,
,,,,k,1,0.7726,,,,,,A2_B1,heroism,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,174,174,194,1,60,A2_B1,6.086956522,Noun,1,9.55,2.67,7.05,1.756,7,,,
,,,,k,1,1.3978,,,,,,A2_B1,labor,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,175,175,26,1,8,A2_B1,5.523809524,Noun,0.97,8.28,3.08,4.74,2.794,5,,,
,,,,k,1,1.0833,,,,,,A2_B1,tourism,k,R_3fdw9g220moIdYQ,MainNoun,2022-09-21_11h56.02.034,SCT,2021.2.3,Win32,59.98080614,,,,0,176,176,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
