intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,0,,,,,,A2_B1,flirtation,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,13,13,22,1,7,A2_B1,5.391304348,Noun,1,10.53,2.19,5.78,1.568,10,,,
,,,,,1,,,,,,A1_B2,decompose,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,14,14,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,,1,,,,,,A1_B2,recreate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,15,15,117,1,37,A2_B1,2.894736842,Verb,1,9.21,2.41,6,1.732,8,,,
,,,,k,1,,,,,,A2_B1,manhood,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.0202,,,,0,16,16,178,1,55,A2_B1,5.25,Noun,1,12.95,2.59,6.5,2.167,7,,,
,,,,k,1,,,,,,A2_B1,etiquette,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.2788,,,,0,17,17,198,1,61,A1_B2,5.19047619,Noun,1,9.5,2.15,6,1.987,9,,,
,,,,,1,,,,,,A2_B2,communicate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,18,18,39,1,12,A1_B2,6.476190476,Verb,1,7.63,3.43,6.28,2.639,11,,,
,,,,,1,,,,,,A1_B2,maximize,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,19,19,245,1,3,A2_B1,2.916666667,Verb,1,10.58,1.79,6.2,1.663,8,,,
,,,,k,1,,,,,,A2_B1,corruption,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.7563,,,,0,20,20,2,1,1,A2_B1,5.5,Noun,1,11.17,2.39,3,2.34,10,,,
,,,,k,1,,,,,,A2_B1,presenter,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.111,,,,0,21,21,134,1,42,A1_B1,5.238095238,Noun,1,8.9,3.96,5.71,1.322,9,,,
,,,,k,1,,,,,,A1_B1,fortnight,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.5374,,,,0,22,22,60,1,20,A2_B1,2.347826087,Noun,1,10.53,2.71,5.5,1.672,9,,,
,,,,,1,,,,,,A1_B2,subside,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,23,23,257,1,6,A1_B1,2.590909091,Verb,1,10.44,2.26,5.42,1.322,7,,,
,,,,,0,,,,,,A1_B1,timing,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,24,24,136,1,43,A1_B2,2.714285714,Noun,0.96,8.84,2.86,5.67,2.884,6,,,
,,,,,1,,,,,,A1_B2,deteriorate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,25,25,173,1,54,A2_B1,2.428571429,Verb,1,11.78,3,3.64,1.447,11,,,
,,,,k,1,,,,,,A2_B1,privilege,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.9473,,,,0,26,26,182,1,57,A2_B1,5.12,Noun,1,9.24,1.93,5.81,2.735,9,,,
,,,,,1,,,,,,A2_B2,remarry,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,27,27,71,1,22,A2_B2,5.652173913,Verb,1,8.65,2.72,5.52,1.653,7,,,
,,,,k,1,,,,,,A2_B1,reviewer,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.2974,,,,0,28,28,10,1,4,A1_B2,5.272727273,Noun,1,9.68,3.67,5.16,1.431,8,,,
,,,,k,1,,,,,,A2_B1,excursion,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.0564,,,,0,29,29,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,k,1,,,,,,A2_B1,mankind,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.09,,,,0,30,30,222,1,68,A2_B2,6.5,Noun,1,8.89,2.97,6.59,2.651,7,,,
,,,,,1,,,,,,A2_B2,taunt,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,31,31,207,1,63,A2_B2,5.526315789,Verb,0.88,8.06,2.93,3.4,1.518,5,,,
,,,,,1,,,,,,A1_B2,assess,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,32,32,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,k,1,,,,,,A1_B1,metaphor,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.6234,,,,0,33,33,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,,1,,,,,,A1_B2,pronounce,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,34,34,217,1,67,A2_B1,2.958333333,Verb,1,8.42,2.63,5.61,2.521,9,,,
,,,,,1,,,,,,A2_B2,negotiate,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,35,35,55,1,18,A2_B2,5.409090909,Verb,1,10.85,2,5.57,2.535,9,,,
,,,,k,1,,,,,,A1_B1,alignment,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.7727,,,,0,36,36,64,1,21,A2_B1,2.826086957,Noun,1,11.76,3.26,6,1.833,9,,,
,,,,k,1,,,,,,A2_B1,fidelity,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.2148,,,,0,37,37,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,A1_B2,minimize,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,38,38,53,1,18,A2_B2,2.625,Verb,1,10.89,2.37,5.16,1.74,8,,,
,,,,,1,,,,,,A2_B2,assist,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,39,39,139,1,43,A1_B2,5.958333333,Verb,0.93,8.75,2.52,5.95,2.603,6,,,
,,,,k,1,,,,,,A2_B1,diversity,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,2.3211,,,,0,40,40,246,1,3,A2_B1,5.875,Noun,1,10.79,2.28,6.14,1.756,9,,,
,,,,,0,,,,,,A1_B1,distortion,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,41,41,0,1,1,A2_B1,2.863636364,Noun,1,11.47,2.3,3.5,1.785,10,,,
,,,,k,1,,,,,,A1_B1,layer,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.1579,,,,0,42,42,28,1,9,A1_B1,2.095238095,Noun,0.97,8.28,3.52,5.2,2.279,5,,,
,,,,,1,,,,,,A2_B2,seduce,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,43,43,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,k,1,,,,,,A2_B1,sinner,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.1571,,,,0,44,44,206,1,63,A2_B2,5.818181818,Noun,0.92,7.35,3.07,3.25,2.104,6,,,
,,,,k,1,,,,,,A2_B1,feedback,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.6735,,,,0,45,45,62,1,20,A2_B1,5.545454545,Noun,1,10.7,2.48,5.91,2.149,8,,,
,,,,k,1,,,,,,A1_B1,voucher,k,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,1.0996,,,,0,46,46,80,1,26,A1_B2,2.4,Noun,1,10.3,3.81,5.67,1.672,7,,,
,,,,,1,,,,,,A2_B2,engage,,R_DMZEHAlDSTy1MmR,MainNoun,2022-09-21_16h15.58.837,SCT,2021.2.3,Win32,59.99880002,,,,,0,47,47,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
