intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,1.0762,,,,,,A1_B1,nightfall,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,87,87,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,k,1,1.5507,,,,,,A1_B1,fireside,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,88,88,132,1,42,A1_B1,2.095238095,Noun,1,9.39,3.84,6,1.322,8,,,
,,,,k,1,1.0714,,,,,,A2_B1,heroism,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,89,89,194,1,60,A2_B1,6.086956522,Noun,1,9.55,2.67,7.05,1.756,7,,,
,,,,k,1,0.7573,,,,,,A1_B1,category,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,90,90,68,1,22,A2_B2,2.952380952,Noun,1,8.15,2.82,5.05,2.318,8,,,
,,,,k,1,0.8001,,,,,,A1_B1,stealth,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,91,91,116,1,37,A2_B1,2.85,Noun,1,10.58,2.76,5.45,2.155,7,,,
,,,,,1,,,,,,,A2_B2,confess,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,92,92,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,,1,,,,,,,A1_B2,replace,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,space,0,93,93,93,1,30,A2_B2,2.541666667,Verb,1,7.2,3,5.56,2.834,7,39.7529,,
,,,,k,1,0.8844,,,,,,A2_B1,feedback,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,94,94,62,1,20,A2_B1,5.545454545,Noun,1,10.7,2.48,5.91,2.149,8,,,
,,,,k,1,0.7677,,,,,,A2_B1,manhood,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,95,95,178,1,55,A2_B1,5.25,Noun,1,12.95,2.59,6.5,2.167,7,,,
,,,,k,1,1.2331,,,,,,A1_B1,physics,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,96,96,140,1,44,A2_B1,1.913043478,Noun,1,11.68,3.07,5.53,2.684,7,,,
,,,,,1,,,,,,,A2_B2,manipulate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,97,97,3,1,1,A2_B1,5.47826087,Verb,1,11.1,2.55,3.21,2.25,10,,,
,,,,,1,,,,,,,A1_B2,enter,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,98,98,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,,1,,,,,,,A1_B2,arise,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,99,99,45,1,16,A1_B2,2.619047619,Verb,1,6.89,3.17,6.17,2.182,5,,,
,,,,,1,,,,,,,A2_B2,propose,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,100,100,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,,1,,,,,,,A2_B2,participate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,101,101,239,1,1,A2_B1,5.869565217,Verb,1,7.05,2.59,5.5,2.352,11,,,
,,,,k,1,0.6678,,,,,,A2_B1,royalty,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,102,102,250,1,4,A1_B1,5.136363636,Noun,1,8,3.11,5.52,2.303,7,,,
,,,,k,1,0.923,,,,,,A1_B1,impediment,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,103,103,172,1,54,A2_B1,2.666666667,Noun,1,13.47,2.56,4.5,1.491,10,,,
,,,,k,1,0.8085,,,,,,A1_B1,delusion,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,104,104,184,1,58,A1_B2,2.695652174,Noun,1,9.95,2.3,3.3,2.143,8,,,
,,,,k,1,1.1123,,,,,,A1_B1,percentage,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,105,105,96,1,32,A2_B1,1.714285714,Noun,1,10.26,2.9,4.81,2.286,10,,,
,,,,k,1,1.1733,,,,,,A2_B1,labor,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,106,106,26,1,8,A2_B1,5.523809524,Noun,0.97,8.28,3.08,4.74,2.794,5,,,
,,,,,1,,,,,,,A2_B2,communicate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,107,107,39,1,12,A1_B2,6.476190476,Verb,1,7.63,3.43,6.28,2.639,11,,,
,,,,k,1,1.6835,,,,,,A1_B1,array,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,108,108,40,1,14,A1_B2,2.363636364,Noun,1,10.79,2.54,5.9,2.037,5,,,
,,,,k,1,1.7008,,,,,,A2_B1,morale,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,109,109,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,k,1,0.7623,,,,,,A2_B1,excursion,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,110,110,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,k,1,1.1684,,,,,,A2_B1,fidelity,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,111,111,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,,A2_B2,lend,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,112,112,27,1,8,A2_B1,5,Verb,1,8.45,3.07,4.95,2.775,4,,,
,,,,k,1,2.8674,,,,,,A1_B1,fortnight,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,113,113,60,1,20,A2_B1,2.347826087,Noun,1,10.53,2.71,5.5,1.672,9,,,
,,,,k,1,2.3432,,,,,,A1_B1,dynamo,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,114,114,176,1,55,A2_B1,2.333333333,Noun,1,12.32,2.71,6.21,1.431,6,,,
,,,,k,1,1.9008,,,,,,A2_B1,savior,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,115,115,46,1,16,A1_B2,5.565217391,Noun,0.88,6.68,3.04,6.59,2.24,6,,,
,,,,k,1,2.0902,,,,,,A1_B1,timing,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,116,116,136,1,43,A1_B2,2.714285714,Noun,0.96,8.84,2.86,5.67,2.884,6,,,
,,,,,1,,,,,,,A2_B2,contribute,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,117,117,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,,1,,,,,,,A1_B2,maintain,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,118,118,181,1,57,A2_B1,2.684210526,Verb,1,9.94,2.32,6.29,2.821,8,,,
,,,,,1,,,,,,,A1_B2,lighten,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,119,119,145,1,45,A2_B2,2.636363636,Verb,1,7.95,2.93,6.21,2.48,7,,,
,,,,k,1,1.1727,,,,,,A2_B1,esteem,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,120,120,42,1,14,A1_B2,5.217391304,Noun,1,10.55,1.83,6.38,1.94,6,,,
,,,,k,1,0.8838,,,,,,A2_B1,speech,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,121,121,266,1,8,A1_B2,6.08,Noun,1,6.22,3.37,5.62,3.288,6,,,
,,,,,1,,,,,,,A1_B2,straighten,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,122,122,37,1,12,A1_B2,2,Verb,1,7.63,3.72,6.26,2.757,10,,,
,,,,,1,,,,,,,A2_B2,greet,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,123,123,47,1,16,A1_B2,6.045454545,Verb,1,6.47,2.96,6.25,2.43,5,,,
,,,,k,1,0.9952,,,,,,A1_B1,fluke,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,124,124,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
,,,,,1,,,,,,,A1_B2,unload,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,125,125,25,1,8,A2_B1,2.454545455,Verb,1,7.86,3.21,5.21,2.373,6,,,
,,,,,0,,,,,,,A2_B1,mutiny,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,126,126,234,1,71,A1_B1,5.526315789,Noun,1,10.59,2.24,4.2,2.104,6,,,
,,,,,1,,,,,,,A2_B2,govern,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,127,127,259,1,6,A1_B1,6.260869565,Verb,1,9.53,2.21,4.52,1.799,6,,,
,,,,k,1,1.2446,,,,,,A2_B1,openness,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,128,128,126,1,40,A1_B2,5.090909091,Noun,1,8.68,1.9,6.52,1.322,8,,,
,,,,,1,,,,,,,A2_B2,preach,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,129,129,227,1,69,A1_B2,6.173913043,Verb,1,7.33,3.37,4.15,2.09,6,,,
,,,,k,1,1.2863,,,,,,A1_B1,migraine,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,130,130,112,1,36,A1_B2,2.956521739,Noun,0.93,10,3.2,2.68,1.982,8,,,
,,,,,1,,,,,,,A2_B2,remarry,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,131,131,71,1,22,A2_B2,5.652173913,Verb,1,8.65,2.72,5.52,1.653,7,,,
,,,,k,1,1.6852,,,,,,A1_B1,layer,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,132,132,28,1,9,A1_B1,2.095238095,Noun,0.97,8.28,3.52,5.2,2.279,5,,,
,,,,k,1,1.1357,,,,,,A2_B1,seminar,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,133,133,90,1,28,A2_B2,5.368421053,Noun,1,11.8,3.48,5.2,2.338,7,,,
,,,,k,1,2.4997,,,,,,A2_B1,solitude,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,134,134,158,1,49,A2_B2,5,Noun,0.97,12,2.07,4.76,2.013,8,,,
,,,,,1,,,,,,,A1_B2,assess,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,135,135,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,k,1,1.118,,,,,,A1_B1,ventilation,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,136,136,188,1,59,A1_B1,1.65,Noun,1,10.39,3.48,6.44,2.045,11,,,
,,,,k,1,1.2567,,,,,,A1_B1,vantage,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,137,137,260,1,7,A1_B1,2.65,Noun,1,12.1,1.93,5.95,1.602,7,,,
,,,,,1,,,,,,,A1_B2,discontinue,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,138,138,121,1,39,A2_B2,2.227272727,Verb,1,11.63,2.5,3.94,1.544,11,,,
,,,,,1,,,,,,,A2_B2,compete,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,139,139,251,1,4,A1_B1,5.428571429,Verb,1,6.94,2.57,5.35,2.636,7,,,
,,,,,1,,,,,,,A2_B2,avenge,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,140,140,235,1,71,A1_B1,5.15,Verb,1,10.68,2.07,4.05,2.19,6,,,
,,,,k,1,0.6677,,,,,,A1_B1,gravity,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,141,141,208,1,65,A2_B1,2.041666667,Noun,1,8.39,2.86,5.81,2.546,7,,,
,,,,,1,,,,,,,A2_B2,bicker,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,142,142,151,1,46,A2_B2,5.545454545,Verb,1,8.94,3.15,2.81,1.415,6,,,
,,,,,1,,,,,,,A2_B2,infiltrate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,143,143,123,1,39,A2_B2,5,Verb,1,12,2.71,4.41,1.935,10,,,
,,,,k,1,0.911,,,,,,A2_B1,ancestry,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,144,144,102,1,33,A1_B1,5.142857143,Noun,1,10.11,2.83,6.29,1.398,8,,,
,,,,,1,,,,,,,A2_B2,motivate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,145,145,119,1,37,A2_B1,5.260869565,Verb,1,9.9,2.07,6.05,1.74,8,,,
,,,,,1,,,,,,,A1_B2,activate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,146,146,153,1,47,A2_B1,2.7,Verb,1,11.11,2.97,5.7,2.378,8,,,
,,,,k,1,1.6664,,,,,,A1_B1,bleeder,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,147,147,148,1,46,A2_B2,2.8,Noun,1,9.76,3.5,3.29,1.785,7,,,
,,,,,1,,,,,,,A1_B2,enhance,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,148,148,193,1,60,A2_B1,2.523809524,Verb,1,9.95,2.21,6.62,2.1,7,,,
,,,,k,1,0.9517,,,,,,A2_B1,management,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,149,149,98,1,32,A2_B1,6.181818182,Noun,1,10.05,2.72,4.95,2.775,10,,,
,,,,,1,,,,,,,A1_B2,unravel,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,150,150,129,1,41,A1_B1,2.8,Verb,1,10.16,2.59,4.39,1.699,7,,,
,,,,k,1,0.951,,,,,,A1_B1,metaphor,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,151,151,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,,1,,,,,,,A1_B2,retain,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,152,152,41,1,14,A1_B2,2.608695652,Verb,1,11.32,2.32,6.25,2.086,6,,,
,,,,k,1,0.7454,,,,,,A1_B1,solution,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,153,153,56,1,19,A1_B2,2.952380952,Noun,1,9,2.61,6.3,2.907,8,,,
,,,,k,1,1.1498,,,,,,A2_B1,goodwill,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,154,154,58,1,19,A1_B2,5.826086957,Noun,1,8.79,2.54,6.47,2.225,8,,,
,,,,,1,,,,,,,A1_B2,refuel,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,155,155,81,1,26,A1_B2,1.954545455,Verb,1,10.22,3.53,5.5,1.643,6,,,
,,,,,1,,,,,,,A2_B2,impregnate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,156,156,175,1,54,A2_B1,5.44,Verb,1,12.95,3.29,4.5,1.362,10,,,
,,,,,0,,,,,,,A2_B1,critique,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,157,157,242,1,2,A2_B2,5.304347826,Noun,1,11.83,2.55,4.8,1.415,8,,,
,,,,k,1,1.4502,,,,,,A2_B1,congress,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,158,158,106,1,34,A1_B2,5.571428571,Noun,1,9.05,3.9,3.55,2.623,8,,,
,,,,,1,,,,,,,A2_B2,taunt,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,159,159,207,1,63,A2_B2,5.526315789,Verb,0.88,8.06,2.93,3.4,1.518,5,,,
,,,,,1,,,,,,,A1_B2,recreate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,160,160,117,1,37,A2_B1,2.894736842,Verb,1,9.21,2.41,6,1.732,8,,,
,,,,k,1,1.4549,,,,,,A2_B1,artistry,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,161,161,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
,,,,k,1,1.5663,,,,,,A1_B1,amendment,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,162,162,4,1,2,A2_B1,2.95,Noun,1,10.06,2.44,5.6,2.322,9,,,
,,,,,1,,,,,,,A2_B2,conspire,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,163,163,15,1,5,A2_B1,5.5,Verb,0.9,11,2.67,3.9,1.505,8,,,
,,,,k,1,0.8335,,,,,,A2_B1,talker,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,164,164,230,1,70,A2_B1,6.05,Noun,1,5.74,4.39,4.55,1.964,6,,,
,,,,k,0,1.0946,,,,,,A1_B2,scramble,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,165,165,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,,1,,,,,,,A2_B2,engage,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,166,166,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,,1,,,,,,,A2_B2,invite,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,167,167,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
,,,,k,1,2.5008,,,,,,A2_B1,privilege,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,168,168,182,1,57,A2_B1,5.12,Noun,1,9.24,1.93,5.81,2.735,9,,,
,,,,k,1,0.6726,,,,,,A1_B1,detail,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,169,169,168,1,53,A1_B1,2.826086957,Noun,0.96,9.79,2.5,5.67,2.996,6,,,
,,,,,1,,,,,,,A1_B2,obstruct,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,170,170,185,1,58,A1_B2,2.45,Verb,1,10.94,2.46,3.61,1.491,8,,,
,,,,k,1,0.87,,,,,,A2_B1,environment,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,171,171,190,1,59,A1_B1,5.347826087,Noun,1,9.85,3.74,6.7,2.815,11,,,
,,,,,1,,,,,,,A2_B2,dignify,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,172,172,199,1,61,A1_B2,5.173913043,Verb,1,10.47,1.71,5.68,1.491,7,,,
,,,,k,1,1.6009,,,,,,A1_B1,trajectory,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,173,173,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,,1,,,,,,,A1_B2,pronounce,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,174,174,217,1,67,A2_B1,2.958333333,Verb,1,8.42,2.63,5.61,2.521,9,,,
,,,,k,1,0.7234,,,,,,A2_B1,event,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,175,175,138,1,43,A1_B2,5.130434783,Noun,1,7.81,2.69,6.21,3.129,5,,,
,,,,,1,,,,,,,A2_B2,donate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,176,176,223,1,68,A2_B2,5.181818182,Verb,1,8.2,2.88,6.7,2.31,6,,,
,,,,k,1,1.7176,,,,,,A1_B1,compound,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,177,177,152,1,47,A2_B1,2.65,Noun,0.91,11.26,3.03,5.62,2.559,8,,,
,,,,k,1,1.2637,,,,,,A2_B1,exhibition,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,178,178,66,1,21,A2_B1,5.272727273,Noun,1,11.25,3.52,5.53,2.318,10,,,
,,,,,1,,,,,,,A1_B2,generate,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,179,179,73,1,23,A1_B1,2.636363636,Verb,1,10.78,2.23,6.14,2.097,8,,,
,,,,,1,,,,,,,A1_B2,maximize,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,180,180,245,1,3,A2_B1,2.916666667,Verb,1,10.58,1.79,6.2,1.663,8,,,
,,,,k,1,0.7549,,,,,,A2_B1,colony,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,181,181,30,1,9,A1_B1,6.083333333,Noun,1,8.21,3.77,5.52,2.481,6,,,
,,,,k,1,0.934,,,,,,A1_B1,summary,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,182,182,224,1,69,A1_B2,2.523809524,Noun,1,8,3.03,5.05,1.935,7,,,
,,,,,1,,,,,,,A2_B2,impress,,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,183,183,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,1.223,,,,,,A2_B1,warfare,k,R_TdYknjBhg17UqgF,MainNoun,2022-09-21_13h57.52.270,SCT,2021.2.3,Win32,60.06006006,,,,0,184,184,150,1,46,A2_B2,5.571428571,Noun,1,8.95,3.03,3.14,2.179,7,,,
