intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A2_B1,solitude,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,2.286,,,,0,24,24,158,1,49,A2_B2,5,Noun,0.97,12,2.07,4.76,2.013,8,,,
,,,,k,1,,,,,,A2_B1,stardom,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.24,,,,0,25,25,118,1,37,A2_B1,5.238095238,Noun,1,10.06,2.26,5.85,1.505,7,,,
,,,,,1,,,,,,A1_B2,install,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,26,26,101,1,33,A1_B1,2.571428571,Verb,1,10.14,3.19,5.95,2.143,7,,,
,,,,,1,,,,,,A1_B2,replenish,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,27,27,125,1,40,A1_B2,2.166666667,Verb,1,9.33,2.18,6.9,1.431,9,,,
,,,,k,1,,,,,,A1_B1,fluke,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.231,,,,0,28,28,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
,,,,,1,,,,,,A1_B2,enhance,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,29,29,193,1,60,A2_B1,2.523809524,Verb,1,9.95,2.21,6.62,2.1,7,,,
,,,,,1,,,,,,A2_B2,infiltrate,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,30,30,123,1,39,A2_B2,5,Verb,1,12,2.71,4.41,1.935,10,,,
,,,,k,1,,,,,,A2_B1,dialect,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,0.852,,,,0,31,31,154,1,47,A2_B1,5.523809524,Noun,1,11.5,2.67,6,1.839,7,,,
,,,,k,1,,,,,,A1_B1,migraine,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,2.057,,,,0,32,32,112,1,36,A1_B2,2.956521739,Noun,0.93,10,3.2,2.68,1.982,8,,,
,,,,,1,,,,,,A2_B2,invite,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,33,33,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
