intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,environment,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,31,31,190,1,59,A1_B1,5.347826087,Noun,1,9.85,3.74,6.7,2.815,11,,,
,,,,,1,,,,,,A1_B1,catalyst,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,32,32,240,1,2,A2_B2,2.238095238,Noun,1,12.56,2.85,5.3,1.613,8,,,
,,,,,1,,,,,,A2_B1,solitude,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,33,33,158,1,49,A2_B2,5,Noun,0.97,12,2.07,4.76,2.013,8,,,
,,,,k,1,,,,,,A2_B2,dominate,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.8391,,,,0,34,34,131,1,41,A1_B1,5.826086957,Verb,1,8.89,2.12,4.4,1.982,8,,,
,,,,k,1,,,,,,A1_B2,unload,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7336,,,,0,35,35,25,1,8,A2_B1,2.454545455,Verb,1,7.86,3.21,5.21,2.373,6,,,
,,,,,1,,,,,,A1_B1,ingredient,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,36,36,36,1,12,A1_B2,1.736842105,Noun,1,7.85,3.84,5.86,2.127,10,,,
,,,,,1,,,,,,A2_B1,artistry,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,37,37,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
,,,,k,1,,,,,,A1_B2,finalize,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.8982,,,,0,38,38,197,1,61,A1_B2,2.545454545,Verb,1,10.3,2.14,5.6,1.431,8,,,
,,,,k,1,,,,,,A1_B2,maximize,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7062,,,,0,39,39,245,1,3,A2_B1,2.916666667,Verb,1,10.58,1.79,6.2,1.663,8,,,
,,,,k,1,,,,,,A2_B2,supervise,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6344,,,,0,40,40,99,1,32,A2_B1,5.318181818,Verb,1,11,2.48,5.05,1.996,9,,,
,,,,k,1,,,,,,A1_B2,recreate,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6059,,,,0,41,41,117,1,37,A2_B1,2.894736842,Verb,1,9.21,2.41,6,1.732,8,,,
,,,,k,1,,,,,,A1_B2,make,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7484,,,,0,42,42,201,1,62,A1_B1,2.391304348,Verb,1,4.68,2.67,6.09,4.85,4,,,
,,,,k,1,,,,,,A2_B2,engage,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.681,,,,0,43,43,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,k,1,,,,,,A2_B2,donate,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6382,,,,0,44,44,223,1,68,A2_B2,5.181818182,Verb,1,8.2,2.88,6.7,2.31,6,,,
,,,,,1,,,,,,A2_B1,seminar,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,45,45,90,1,28,A2_B2,5.368421053,Noun,1,11.8,3.48,5.2,2.338,7,,,
,,,,k,0,,,,,,A1_B1,excavation,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.7346,,,,0,46,46,76,1,24,A1_B1,2.565217391,Noun,1,10.89,3.23,4.89,1.518,10,,,
,,,,,1,,,,,,A2_B1,heroism,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,47,47,194,1,60,A2_B1,6.086956522,Noun,1,9.55,2.67,7.05,1.756,7,,,
,,,,,1,,,,,,A2_B1,uprising,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,48,48,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,k,1,,,,,,A2_B2,seduce,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.6649,,,,0,49,49,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,k,1,,,,,,A1_B2,radiate,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.9321,,,,0,50,50,177,1,55,A2_B1,2.619047619,Verb,0.89,12.5,2.93,6.9,1.447,7,,,
,,,,,1,,,,,,A1_B1,fluke,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,51,51,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
,,,,,1,,,,,,A2_B1,morale,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,52,52,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,k,1,,,,,,A1_B2,confine,k,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,0.883,,,,0,53,53,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
,,,,,1,,,,,,A1_B1,vantage,,R_33m2UKUCq8KGCdn,MainVerb,2022-06-14_12h32.18.167,SCT_verb,2021.2.3,Win32,59.97361161,,,,,0,54,54,260,1,7,A1_B1,2.65,Noun,1,12.1,1.93,5.95,1.602,7,,,
