intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A1_B1,fortnight,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,47,47,60,1,20,A2_B1,2.347826087,Noun,1,10.53,2.71,5.5,1.672,9,,,
,,,,k,1,1.0834,,,,,,A1_B2,reflect,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,48,48,61,1,20,A2_B1,2.909090909,Verb,1,9.89,2.81,6.1,2.33,7,,,
,,,,k,1,1.3876,,,,,,A2_B2,bicker,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,49,49,151,1,46,A2_B2,5.545454545,Verb,1,8.94,3.15,2.81,1.415,6,,,
,,,,,1,,,,,,,A1_B1,trajectory,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,50,50,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,,0,,,,,,,A1_B2,enter,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,51,51,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,k,1,0.987800001,,,,,,A2_B2,advise,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,52,52,171,1,53,A1_B1,5.590909091,Verb,1,8.89,2.03,5.44,2.795,6,,,
,,,,k,1,1.3644,,,,,,A2_B2,impress,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,53,53,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,,0,,,,,,,A2_B2,endorse,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,54,54,243,1,2,A2_B2,5.416666667,Verb,1,12.06,2.41,5.2,1.949,7,,,
,,,,,0,,,,,,,A1_B2,derive,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,55,55,157,1,49,A2_B2,2.941176471,Verb,1,12,2,4.72,1.556,6,,,
,,,,k,1,0.8424,,,,,,A1_B2,lighten,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,56,56,145,1,45,A2_B2,2.636363636,Verb,1,7.95,2.93,6.21,2.48,7,,,
,,,,k,1,0.977599998,,,,,,A2_B2,contribute,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,57,57,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,k,1,1.3346,,,,,,A1_B2,postpone,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,58,58,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,,1,,,,,,,A2_B1,dynasty,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,59,59,258,1,6,A1_B1,5.571428571,Noun,1,10.5,2.46,5.16,2.117,7,,,
,,,,,0,,,,,,,A1_B2,freshen,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,60,60,57,1,19,A1_B2,2.333333333,Verb,1,8.84,2.17,6.56,2.121,7,,,
,,,,,1,,,,,,,A2_B1,openness,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,61,61,126,1,40,A1_B2,5.090909091,Noun,1,8.68,1.9,6.52,1.322,8,,,
,,,,,1,,,,,,,A1_B1,dimension,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,62,62,52,1,18,A2_B2,2.434782609,Noun,1,10.26,2.5,5.24,2.375,9,,,
,,,,,1,,,,,,,A2_B1,manhood,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,63,63,178,1,55,A2_B1,5.25,Noun,1,12.95,2.59,6.5,2.167,7,,,
,,,,k,1,1.528799999,,,,,,A2_B2,dignify,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,64,64,199,1,61,A1_B2,5.173913043,Verb,1,10.47,1.71,5.68,1.491,7,,,
,,,,,0,,,,,,,A1_B2,contain,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,65,65,85,1,27,A2_B2,2.52,Verb,1,7.88,2.74,5,2.493,7,,,
,,,,k,0,2.3675,,,,,,A2_B1,event,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,66,66,138,1,43,A1_B2,5.130434783,Noun,1,7.81,2.69,6.21,3.129,5,,,
,,,,,1,,,,,,,A1_B1,anomaly,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,67,67,156,1,49,A2_B2,2.111111111,Noun,1,12.44,1.79,4.84,1.806,7,,,
,,,,k,1,1.104699999,,,,,,A1_B2,recreate,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,68,68,117,1,37,A2_B1,2.894736842,Verb,1,9.21,2.41,6,1.732,8,,,
,,,,,1,,,,,,,A1_B1,option,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,69,69,220,1,68,A2_B2,2.791666667,Noun,1,8.79,2.39,6.37,2.868,6,,,
,,,,k,1,0.989299999,,,,,,A2_B2,administer,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,70,70,215,1,66,A1_B1,5,Verb,1,9.42,2.53,4.4,1.935,10,,,
,,,,k,1,1.724700001,,,,,,A1_B2,extend,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,71,71,169,1,53,A1_B1,2.909090909,Verb,1,9.89,2.93,5.86,2.516,6,,,
,,,,,1,,,,,,,A2_B1,rebellion,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,72,72,130,1,41,A1_B1,6,Noun,1,10,2.93,4.79,2.117,9,,,
,,,,,1,,,,,,,A1_B1,time,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,73,73,200,1,62,A1_B1,2.88,Noun,0.99,5.16,3.07,5.6,5,4,,,
,,,,,0,,,,,,,A2_B2,compete,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,74,74,251,1,4,A1_B1,5.428571429,Verb,1,6.94,2.57,5.35,2.636,7,,,
,,,,k,1,0.912699999,,,,,,A1_B2,scramble,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,75,75,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,,1,,,,,,,A1_B1,distortion,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,76,76,0,1,1,A2_B1,2.863636364,Noun,1,11.47,2.3,3.5,1.785,10,,,
,,,,k,0,0.976700001,,,,,,A1_B1,simplicity,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,77,77,124,1,40,A1_B2,2.772727273,Noun,1,9.89,1.96,7.05,1.845,10,,,
,,,,,1,,,,,,,A2_B1,privilege,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,78,78,182,1,57,A2_B1,5.12,Noun,1,9.24,1.93,5.81,2.735,9,,,
,,,,k,1,1.0415,,,,,,A2_B2,accompany,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,79,79,67,1,21,A2_B1,5.782608696,Verb,1,10.75,3.07,5.47,2.386,9,,,
,,,,,1,,,,,,,A1_B1,jiffy,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,80,80,160,1,50,A1_B2,2.722222222,Noun,1,9.33,2.33,6.09,1.909,5,,,
,,,,k,1,1.235400002,,,,,,A1_B2,decompose,k,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,81,81,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,,1,,,,,,,A1_B1,countdown,,R_1Hq95PK6u7t3Dc0,MainVerb,2022-06-13_22h18.51.547,SCT_verb,2021.2.3,Win32,29.87214721,,,,0,82,82,236,1,1,A2_B1,2.956521739,Noun,0.99,6.26,3.3,5.64,2.258,9,,,
