intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,event,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,13,13,138,1,43,A1_B2,5.130434783,Noun,1,7.81,2.69,6.21,3.129,5,,,
,,,,k,1,,,,,,A2_B2,congratulate,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.8938,,,,0,14,14,191,1,59,A1_B1,5.76,Verb,1,9.57,3.04,6.33,2.555,12,,,
,,,,k,1,,,,,,A1_B2,maintain,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.2753,,,,0,15,15,181,1,57,A2_B1,2.684210526,Verb,1,9.94,2.32,6.29,2.821,8,,,
,,,,k,1,,,,,,A1_B2,derive,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9833,,,,0,16,16,157,1,49,A2_B2,2.941176471,Verb,1,12,2,4.72,1.556,6,,,
,,,,k,1,,,,,,A1_B2,postpone,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.7991,,,,0,17,17,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,,1,,,,,,A2_B1,foreigner,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,18,18,78,1,24,A1_B1,5.25,Noun,1,10.39,3.32,4.68,2.179,9,,,
,,,,k,0,,,,,,A1_B1,stealth,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.7493,,,,0,19,19,116,1,37,A2_B1,2.85,Noun,1,10.58,2.76,5.45,2.155,7,,,
,,,,k,1,,,,,,A1_B2,minimize,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.069299999,,,,0,20,20,53,1,18,A2_B2,2.625,Verb,1,10.89,2.37,5.16,1.74,8,,,
,,,,k,1,,,,,,A2_B2,advise,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.8328,,,,0,21,21,171,1,53,A1_B1,5.590909091,Verb,1,8.89,2.03,5.44,2.795,6,,,
,,,,k,1,,,,,,A2_B2,invite,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.898900001,,,,0,22,22,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
,,,,,1,,,,,,A2_B1,mankind,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,23,23,222,1,68,A2_B2,6.5,Noun,1,8.89,2.97,6.59,2.651,7,,,
,,,,k,0,,,,,,A2_B1,speech,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9489,,,,0,24,24,266,1,8,A1_B2,6.08,Noun,1,6.22,3.37,5.62,3.288,6,,,
,,,,k,0,,,,,,A2_B1,management,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.4548,,,,0,25,25,98,1,32,A2_B1,6.181818182,Noun,1,10.05,2.72,4.95,2.775,10,,,
,,,,,1,,,,,,A2_B1,stardom,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,26,26,118,1,37,A2_B1,5.238095238,Noun,1,10.06,2.26,5.85,1.505,7,,,
,,,,,1,,,,,,A2_B1,tourism,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,27,27,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
