intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A1_B2,radiate,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.9845,,,,0,27,27,177,1,55,A2_B1,2.619047619,Verb,0.89,12.5,2.93,6.9,1.447,7,,,
,,,,,1,,,,,,A1_B1,fraction,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,28,28,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,,1,,,,,,A2_B1,sinner,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,29,29,206,1,63,A2_B2,5.818181818,Noun,0.92,7.35,3.07,3.25,2.104,6,,,
,,,,k,1,,,,,,A1_B2,install,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.8203,,,,0,30,30,101,1,33,A1_B1,2.571428571,Verb,1,10.14,3.19,5.95,2.143,7,,,
,,,,k,1,,,,,,A2_B2,supervise,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.9288,,,,0,31,31,99,1,32,A2_B1,5.318181818,Verb,1,11,2.48,5.05,1.996,9,,,
,,,,,1,,,,,,A1_B1,size,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,32,32,264,1,8,A1_B2,2.3,Noun,0.99,4.84,3.13,5.61,3.372,4,,,
,,,,,1,,,,,,A1_B1,distortion,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,33,33,0,1,1,A2_B1,2.863636364,Noun,1,11.47,2.3,3.5,1.785,10,,,
,,,,,1,,,,,,A2_B1,savior,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,34,34,46,1,16,A1_B2,5.565217391,Noun,0.88,6.68,3.04,6.59,2.24,6,,,
,,,,,1,,,,,,A2_B1,aggressor,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,35,35,114,1,36,A1_B2,5.086956522,Noun,1,11.47,3.29,2.8,1.477,9,,,
,,,,k,1,,,,,,A1_B2,reconstruct,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.8761,,,,0,36,36,65,1,21,A2_B1,2.681818182,Verb,1,10.63,3.2,5.7,1.771,11,,,
,,,,,1,,,,,,A1_B1,outage,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,37,37,204,1,63,A2_B2,2.95,Noun,1,9.06,2.83,3.86,1.342,6,,,
,,,,k,1,,,,,,A1_B2,calculate,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.7913,,,,0,38,38,97,1,32,A2_B1,2.368421053,Verb,1,9.26,2.74,4.89,2.029,9,,,
,,,,,1,,,,,,A2_B1,warfare,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,39,39,150,1,46,A2_B2,5.571428571,Noun,1,8.95,3.03,3.14,2.179,7,,,
,,,,,1,,,,,,A1_B1,drawback,,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,,,,,0,40,40,128,1,41,A1_B1,2.708333333,Noun,1,9.63,2.52,4.38,1.518,8,,,
,,,,k,1,,,,,,A2_B2,attend,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.7495,,,,0,41,41,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,,,,,,A2_B2,remarry,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,1.6176,,,,0,42,42,71,1,22,A2_B2,5.652173913,Verb,1,8.65,2.72,5.52,1.653,7,,,
,,,,k,1,,,,,,A1_B2,sterilize,k,R_1PXd33cQrpQ0L8L,MainVerb,2022-06-13_22h18.41.444,SCT_verb,2021.2.3,MacIntel,60.0024001,0.9476,,,,0,43,43,141,1,44,A2_B1,2.954545455,Verb,1,11.68,2.97,5.59,1.398,9,,,
