intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,diplomacy,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,65,65,74,1,23,A1_B1,5.772727273,Noun,1,10.89,2.04,5.53,1.914,9,,,
,,,,k,1,,,,,,A2_B2,pray,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.811,,,,0,66,66,267,1,8,A1_B2,5.045454545,Verb,0.96,5.79,3.21,6.57,3.267,4,,,
,,,,,1,,,,,,A2_B1,temptress,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,67,67,122,1,39,A2_B2,5.086956522,Noun,0.91,12.2,3.08,4.68,1.38,9,,,
,,,,k,1,,,,,,A2_B2,impress,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.974,,,,0,68,68,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,,,,,,A2_B2,consult,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.868,,,,0,69,69,91,1,28,A2_B2,6.318181818,Verb,1,10.95,3.04,5.41,2.456,7,,,
,,,,k,1,,,,,,A2_B2,contribute,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.892,,,,0,70,70,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,,1,,,,,,A2_B1,hometown,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,71,71,254,1,5,A2_B1,5.958333333,Noun,0.99,7.22,3.33,6.8,2.301,8,,,
,,,,k,1,,,,,,A1_B2,terminate,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.813,,,,0,72,72,1,1,1,A2_B1,2.80952381,Verb,1,11.21,2.29,3.05,2.149,9,,,
,,,,,1,,,,,,A1_B1,ventilation,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,73,73,188,1,59,A1_B1,1.65,Noun,1,10.39,3.48,6.44,2.045,11,,,
,,,,,1,,,,,,A2_B1,exhibition,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,74,74,66,1,21,A2_B1,5.272727273,Noun,1,11.25,3.52,5.53,2.318,10,,,
,,,,k,1,,,,,,A1_B2,classify,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.845,,,,0,75,75,69,1,22,A2_B2,2.8,Verb,1,9.65,2.41,5.6,1.518,8,,,
,,,,,1,,,,,,A2_B1,privilege,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,76,76,182,1,57,A2_B1,5.12,Noun,1,9.24,1.93,5.81,2.735,9,,,
,,,,k,1,,,,,,A2_B2,tell,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,0.749,,,,0,77,77,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,k,1,,,,,,A1_B2,discontinue,k,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,1.359,,,,0,78,78,121,1,39,A2_B2,2.227272727,Verb,1,11.63,2.5,3.94,1.544,11,,,
,,,,,1,,,,,,A2_B1,artistry,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,79,79,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
,,,,,1,,,,,,A2_B1,critique,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,80,80,242,1,2,A2_B2,5.304347826,Noun,1,11.83,2.55,4.8,1.415,8,,,
,,,,,1,,,,,,A1_B1,shallows,,R_3Pts50E1NYtCe4D,MainVerb,2022-06-13_18h26.28.403,SCT_verb,2021.2.3,Win32,59.95203837,,,,,0,81,81,108,1,35,A1_B2,2.347826087,Noun,1,11.39,3.33,5.37,1.322,8,,,
