intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A1_B2,reinforce,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.7234,,,,0,34,34,21,1,7,A2_B1,2.904761905,Verb,1,10.2,2.32,5.53,1.69,9,,,
,,,,k,1,,,,,,A1_B2,conjure,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.8815,,,,0,35,35,241,1,2,A2_B2,2.578947368,Verb,1,11.37,2.3,5.05,1.813,7,,,
,,,,k,1,,,,,,A2_B2,lend,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.9019,,,,0,36,36,27,1,8,A2_B1,5,Verb,1,8.45,3.07,4.95,2.775,4,,,
,,,,,1,,,,,,A1_B1,vantage,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,37,37,260,1,7,A1_B1,2.65,Noun,1,12.1,1.93,5.95,1.602,7,,,
,,,,,1,,,,,,A1_B1,detail,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,38,38,168,1,53,A1_B1,2.826086957,Noun,0.96,9.79,2.5,5.67,2.996,6,,,
,,,,,1,,,,,,A2_B1,aggressor,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,39,39,114,1,36,A1_B2,5.086956522,Noun,1,11.47,3.29,2.8,1.477,9,,,
,,,,k,1,,,,,,A2_B2,donate,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.7835,,,,0,40,40,223,1,68,A2_B2,5.181818182,Verb,1,8.2,2.88,6.7,2.31,6,,,
,,,,,1,,,,,,A2_B1,corruption,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,41,41,2,1,1,A2_B1,5.5,Noun,1,11.17,2.39,3,2.34,10,,,
,,,,,1,,,,,,A2_B1,presenter,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,42,42,134,1,42,A1_B1,5.238095238,Noun,1,8.9,3.96,5.71,1.322,9,,,
,,,,k,1,,,,,,A1_B2,replace,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.6489,,,,0,43,43,93,1,30,A2_B2,2.541666667,Verb,1,7.2,3,5.56,2.834,7,,,
,,,,,1,,,,,,A1_B1,agility,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,44,44,48,1,17,A2_B1,2.869565217,Noun,1,10.06,2.38,6.55,1.38,7,,,
,,,,,1,,,,,,A2_B1,patriot,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,45,45,82,1,26,A1_B2,5.695652174,Noun,0.97,10.14,3.36,5.8,2.127,7,,,
,,,,,1,,,,,,A1_B1,category,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,46,46,68,1,22,A2_B2,2.952380952,Noun,1,8.15,2.82,5.05,2.318,8,,,
,,,,,1,,,,,,A2_B1,humility,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,47,47,54,1,18,A2_B2,5.375,Noun,1,10.21,1.75,5.65,2.09,8,,,
,,,,k,1,,,,,,A2_B2,cooperate,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.6045,,,,0,48,48,211,1,65,A2_B1,6.541666667,Verb,1,8.28,1.87,6.39,2.724,9,,,
,,,,,1,,,,,,A1_B1,stealth,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,49,49,116,1,37,A2_B1,2.85,Noun,1,10.58,2.76,5.45,2.155,7,,,
,,,,k,1,,,,,,A2_B2,conspire,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.6516,,,,0,50,50,15,1,5,A2_B1,5.5,Verb,0.9,11,2.67,3.9,1.505,8,,,
,,,,k,1,,,,,,A2_B2,avenge,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,1.4491,,,,0,51,51,235,1,71,A1_B1,5.15,Verb,1,10.68,2.07,4.05,2.19,6,,,
,,,,,1,,,,,,A1_B1,impediment,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,52,52,172,1,54,A2_B1,2.666666667,Noun,1,13.47,2.56,4.5,1.491,10,,,
,,,,,1,,,,,,A2_B1,feedback,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,53,53,62,1,20,A2_B1,5.545454545,Noun,1,10.7,2.48,5.91,2.149,8,,,
,,,,,1,,,,,,A2_B1,etiquette,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,54,54,198,1,61,A1_B2,5.19047619,Noun,1,9.5,2.15,6,1.987,9,,,
,,,,,1,,,,,,A1_B1,allergy,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,55,55,104,1,34,A1_B2,2.714285714,Noun,1,8.11,3.68,2.9,1.94,7,,,
,,,,,1,,,,,,A2_B1,monarchy,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,56,56,186,1,58,A1_B2,5.409090909,Noun,1,10.44,2.55,3.29,1.544,8,,,
,,,,k,1,,,,,,A2_B2,engage,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.8163,,,,0,57,57,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,k,1,,,,,,A2_B2,entrust,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,0.8659,,,,0,58,58,19,1,6,A2_B2,5.782608696,Verb,1,11.89,2.16,6.32,1.58,7,,,
,,,,,1,,,,,,A2_B1,reviewer,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,59,59,10,1,4,A1_B2,5.272727273,Noun,1,9.68,3.67,5.16,1.431,8,,,
,,,,,1,,,,,,A1_B1,bleeder,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,60,60,148,1,46,A2_B2,2.8,Noun,1,9.76,3.5,3.29,1.785,7,,,
,,,,,1,,,,,,A1_B1,geology,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,61,61,100,1,33,A1_B1,2.708333333,Noun,1,10,2.9,5.89,1.681,7,,,
,,,,k,1,,,,,,A2_B2,govern,k,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,1.0663,,,,0,62,62,259,1,6,A1_B1,6.260869565,Verb,1,9.53,2.21,4.52,1.799,6,,,
,,,,,1,,,,,,A2_B1,tourism,,R_3fdU0V1SzZ68yAa,MainVerb,2022-06-13_17h30.55.494,SCT_verb,2021.2.3,Win32,60.09976561,,,,,0,63,63,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
